   0.780000D-02    0.908117D+00    0.882672D+00
   0.780000D-02    0.895845D+00    0.887865D+00
   0.780000D-02    0.883573D+00    0.892524D+00
   0.780000D-02    0.871301D+00    0.896648D+00
   0.780000D-02    0.859029D+00    0.900233D+00
   0.780000D-02    0.846757D+00    0.903278D+00
   0.780000D-02    0.834486D+00    0.905780D+00
   0.780000D-02    0.822214D+00    0.907738D+00
   0.780000D-02    0.809942D+00    0.909152D+00
   0.780000D-02    0.797670D+00    0.910018D+00
   0.780000D-02    0.785398D+00    0.910339D+00
   0.780000D-02    0.773126D+00    0.910112D+00
   0.780000D-02    0.760854D+00    0.909338D+00
   0.780000D-02    0.748583D+00    0.908018D+00
   0.780000D-02    0.736311D+00    0.906152D+00
   0.780000D-02    0.724039D+00    0.903741D+00
   0.780000D-02    0.711767D+00    0.900787D+00
   0.780000D-02    0.699495D+00    0.897291D+00
   0.780000D-02    0.687223D+00    0.893255D+00
   0.780000D-02    0.674952D+00    0.888682D+00
   0.780000D-02    0.662680D+00    0.883574D+00
   0.780000D-02    0.650408D+00    0.877934D+00
   0.780000D-02    0.638136D+00    0.871766D+00
   0.780000D-02    0.625864D+00    0.865072D+00
   0.780000D-02    0.613592D+00    0.857857D+00
   0.780000D-02    0.601320D+00    0.850126D+00
   0.780000D-02    0.589049D+00    0.841882D+00
   0.780000D-02    0.576777D+00    0.833130D+00
   0.780000D-02    0.564505D+00    0.823876D+00
   0.780000D-02    0.552233D+00    0.814125D+00
   0.780000D-02    0.539961D+00    0.803883D+00
   0.780000D-02    0.260163D+01   -0.808608D+00
   0.780000D-02    0.258936D+01   -0.818907D+00
   0.780000D-02    0.257709D+01   -0.828711D+00
   0.780000D-02    0.256482D+01   -0.838016D+00
   0.780000D-02    0.255254D+01   -0.846815D+00
   0.780000D-02    0.254027D+01   -0.855103D+00
   0.780000D-02    0.252800D+01   -0.862876D+00
   0.780000D-02    0.251573D+01   -0.870128D+00
   0.780000D-02    0.250346D+01   -0.876857D+00
   0.780000D-02    0.249118D+01   -0.883057D+00
   0.780000D-02    0.247891D+01   -0.888726D+00
   0.780000D-02    0.246664D+01   -0.893859D+00
   0.780000D-02    0.245437D+01   -0.898455D+00
   0.780000D-02    0.244210D+01   -0.902510D+00
   0.780000D-02    0.242983D+01   -0.906022D+00
   0.780000D-02    0.241755D+01   -0.908990D+00
   0.780000D-02    0.240528D+01   -0.911410D+00
   0.780000D-02    0.239301D+01   -0.913283D+00
   0.780000D-02    0.238074D+01   -0.914607D+00
   0.780000D-02    0.236847D+01   -0.915381D+00
   0.780000D-02    0.235619D+01   -0.915605D+00
   0.780000D-02    0.234392D+01   -0.915279D+00
   0.780000D-02    0.233165D+01   -0.914403D+00
   0.780000D-02    0.231938D+01   -0.912978D+00
   0.780000D-02    0.230711D+01   -0.911005D+00
   0.780000D-02    0.229484D+01   -0.908484D+00
   0.780000D-02    0.228256D+01   -0.905418D+00
   0.780000D-02    0.227029D+01   -0.901809D+00
   0.780000D-02    0.225802D+01   -0.897658D+00
   0.780000D-02    0.224575D+01   -0.892968D+00
   0.780000D-02    0.223348D+01   -0.887743D+00
   0.780000D-02    0.222120D+01   -0.881984D+00
   0.780000D-02    0.220893D+01   -0.875696D+00
   0.780000D-02    0.219666D+01   -0.868882D+00
   0.780000D-02    0.218439D+01   -0.861547D+00
   0.780000D-02    0.217212D+01   -0.853695D+00
   0.780000D-02    0.215984D+01   -0.845331D+00
   0.780000D-02    0.214757D+01   -0.836459D+00
   0.780000D-02    0.213530D+01   -0.827085D+00
   0.780000D-02    0.212303D+01   -0.817215D+00
   0.780000D-02    0.211076D+01   -0.806854D+00
   0.780000D-02    0.103084D+01    0.806854D+00
   0.780000D-02    0.101856D+01    0.817215D+00
   0.780000D-02    0.100629D+01    0.827085D+00
   0.780000D-02    0.994020D+00    0.836459D+00
   0.780000D-02    0.981748D+00    0.845331D+00
   0.780000D-02    0.969476D+00    0.853695D+00
   0.780000D-02    0.957204D+00    0.861547D+00
   0.780000D-02    0.944932D+00    0.868882D+00
   0.780000D-02    0.932660D+00    0.875696D+00
   0.780000D-02    0.920388D+00    0.881984D+00
   0.780000D-02    0.908117D+00    0.887743D+00
   0.780000D-02    0.895845D+00    0.892968D+00
   0.780000D-02    0.883573D+00    0.897658D+00
   0.780000D-02    0.871301D+00    0.901809D+00
   0.780000D-02    0.859029D+00    0.905418D+00
   0.780000D-02    0.846757D+00    0.908484D+00
   0.780000D-02    0.834486D+00    0.911005D+00
   0.780000D-02    0.822214D+00    0.912978D+00
   0.780000D-02    0.809942D+00    0.914403D+00
   0.780000D-02    0.797670D+00    0.915279D+00
   0.780000D-02    0.785398D+00    0.915605D+00
   0.780000D-02    0.773126D+00    0.915381D+00
   0.780000D-02    0.760854D+00    0.914607D+00
   0.780000D-02    0.748583D+00    0.913283D+00
   0.780000D-02    0.736311D+00    0.911410D+00
   0.780000D-02    0.724039D+00    0.908990D+00
   0.780000D-02    0.711767D+00    0.906022D+00
   0.780000D-02    0.699495D+00    0.902510D+00
   0.780000D-02    0.687223D+00    0.898455D+00
   0.780000D-02    0.674952D+00    0.893859D+00
   0.780000D-02    0.662680D+00    0.888726D+00
   0.780000D-02    0.650408D+00    0.883057D+00
   0.780000D-02    0.638136D+00    0.876857D+00
   0.780000D-02    0.625864D+00    0.870128D+00
   0.780000D-02    0.613592D+00    0.862876D+00
   0.780000D-02    0.601320D+00    0.855103D+00
   0.780000D-02    0.589049D+00    0.846815D+00
   0.780000D-02    0.576777D+00    0.838016D+00
   0.780000D-02    0.564505D+00    0.828711D+00
   0.780000D-02    0.552233D+00    0.818907D+00
   0.780000D-02    0.539961D+00    0.808608D+00
   0.780000D-02    0.261390D+01   -0.802363D+00
   0.780000D-02    0.260163D+01   -0.813207D+00
   0.780000D-02    0.258936D+01   -0.823560D+00
   0.780000D-02    0.257709D+01   -0.833416D+00
   0.780000D-02    0.256482D+01   -0.842769D+00
   0.780000D-02    0.255254D+01   -0.851614D+00
   0.780000D-02    0.254027D+01   -0.859945D+00
   0.780000D-02    0.252800D+01   -0.867758D+00
   0.780000D-02    0.251573D+01   -0.875047D+00
   0.780000D-02    0.250346D+01   -0.881809D+00
   0.780000D-02    0.249118D+01   -0.888041D+00
   0.780000D-02    0.247891D+01   -0.893737D+00
   0.780000D-02    0.246664D+01   -0.898895D+00
   0.780000D-02    0.245437D+01   -0.903513D+00
   0.780000D-02    0.244210D+01   -0.907586D+00
   0.780000D-02    0.242983D+01   -0.911114D+00
   0.780000D-02    0.241755D+01   -0.914094D+00
   0.780000D-02    0.240528D+01   -0.916524D+00
   0.780000D-02    0.239301D+01   -0.918403D+00
   0.780000D-02    0.238074D+01   -0.919730D+00
   0.780000D-02    0.236847D+01   -0.920504D+00
   0.780000D-02    0.235619D+01   -0.920726D+00
   0.780000D-02    0.234392D+01   -0.920394D+00
   0.780000D-02    0.233165D+01   -0.919509D+00
   0.780000D-02    0.231938D+01   -0.918072D+00
   0.780000D-02    0.230711D+01   -0.916084D+00
   0.780000D-02    0.229484D+01   -0.913546D+00
   0.780000D-02    0.228256D+01   -0.910459D+00
   0.780000D-02    0.227029D+01   -0.906826D+00
   0.780000D-02    0.225802D+01   -0.902648D+00
   0.780000D-02    0.224575D+01   -0.897929D+00
   0.780000D-02    0.223348D+01   -0.892671D+00
   0.780000D-02    0.222120D+01   -0.886877D+00
   0.780000D-02    0.220893D+01   -0.880551D+00
   0.780000D-02    0.219666D+01   -0.873696D+00
   0.780000D-02    0.218439D+01   -0.866317D+00
   0.780000D-02    0.217212D+01   -0.858418D+00
   0.780000D-02    0.215984D+01   -0.850005D+00
   0.780000D-02    0.214757D+01   -0.841081D+00
   0.780000D-02    0.213530D+01   -0.831652D+00
   0.780000D-02    0.212303D+01   -0.821725D+00
   0.780000D-02    0.211076D+01   -0.811304D+00
   0.780000D-02    0.209849D+01   -0.800396D+00
   0.780000D-02    0.104311D+01    0.800396D+00
   0.780000D-02    0.103084D+01    0.811304D+00
   0.780000D-02    0.101856D+01    0.821725D+00
   0.780000D-02    0.100629D+01    0.831652D+00
   0.780000D-02    0.994020D+00    0.841081D+00
   0.780000D-02    0.981748D+00    0.850005D+00
   0.780000D-02    0.969476D+00    0.858418D+00
   0.780000D-02    0.957204D+00    0.866317D+00
   0.780000D-02    0.944932D+00    0.873696D+00
   0.780000D-02    0.932660D+00    0.880551D+00
   0.780000D-02    0.920388D+00    0.886877D+00
   0.780000D-02    0.908117D+00    0.892671D+00
   0.780000D-02    0.895845D+00    0.897929D+00
   0.780000D-02    0.883573D+00    0.902648D+00
   0.780000D-02    0.871301D+00    0.906826D+00
   0.780000D-02    0.859029D+00    0.910459D+00
   0.780000D-02    0.846757D+00    0.913546D+00
   0.780000D-02    0.834486D+00    0.916084D+00
   0.780000D-02    0.822214D+00    0.918072D+00
   0.780000D-02    0.809942D+00    0.919509D+00
   0.780000D-02    0.797670D+00    0.920394D+00
   0.780000D-02    0.785398D+00    0.920726D+00
   0.780000D-02    0.773126D+00    0.920504D+00
   0.780000D-02    0.760854D+00    0.919730D+00
   0.780000D-02    0.748583D+00    0.918403D+00
   0.780000D-02    0.736311D+00    0.916524D+00
   0.780000D-02    0.724039D+00    0.914094D+00
   0.780000D-02    0.711767D+00    0.911114D+00
   0.780000D-02    0.699495D+00    0.907586D+00
   0.780000D-02    0.687223D+00    0.903513D+00
   0.780000D-02    0.674952D+00    0.898895D+00
   0.780000D-02    0.662680D+00    0.893737D+00
   0.780000D-02    0.650408D+00    0.888041D+00
   0.780000D-02    0.638136D+00    0.881809D+00
   0.780000D-02    0.625864D+00    0.875047D+00
   0.780000D-02    0.613592D+00    0.867758D+00
   0.780000D-02    0.601320D+00    0.859945D+00
   0.780000D-02    0.589049D+00    0.851614D+00
   0.780000D-02    0.576777D+00    0.842769D+00
   0.780000D-02    0.564505D+00    0.833416D+00
   0.780000D-02    0.552233D+00    0.823560D+00
   0.780000D-02    0.539961D+00    0.813207D+00
   0.780000D-02    0.527689D+00    0.802363D+00
   0.780000D-02    0.261390D+01   -0.806778D+00
   0.780000D-02    0.260163D+01   -0.817678D+00
   0.780000D-02    0.258936D+01   -0.828084D+00
   0.780000D-02    0.257709D+01   -0.837990D+00
   0.780000D-02    0.256482D+01   -0.847390D+00
   0.780000D-02    0.255254D+01   -0.856279D+00
   0.780000D-02    0.254027D+01   -0.864651D+00
   0.780000D-02    0.252800D+01   -0.872503D+00
   0.780000D-02    0.251573D+01   -0.879828D+00
   0.780000D-02    0.250346D+01   -0.886623D+00
   0.780000D-02    0.249118D+01   -0.892884D+00
   0.780000D-02    0.247891D+01   -0.898607D+00
   0.780000D-02    0.246664D+01   -0.903789D+00
   0.780000D-02    0.245437D+01   -0.908427D+00
   0.780000D-02    0.244210D+01   -0.912519D+00
   0.780000D-02    0.242983D+01   -0.916061D+00
   0.780000D-02    0.241755D+01   -0.919053D+00
   0.780000D-02    0.240528D+01   -0.921492D+00
   0.780000D-02    0.239301D+01   -0.923377D+00
   0.780000D-02    0.238074D+01   -0.924707D+00
   0.780000D-02    0.236847D+01   -0.925481D+00
   0.780000D-02    0.235619D+01   -0.925700D+00
   0.780000D-02    0.234392D+01   -0.925362D+00
   0.780000D-02    0.233165D+01   -0.924469D+00
   0.780000D-02    0.231938D+01   -0.923020D+00
   0.780000D-02    0.230711D+01   -0.921017D+00
   0.780000D-02    0.229484D+01   -0.918461D+00
   0.780000D-02    0.228256D+01   -0.915354D+00
   0.780000D-02    0.227029D+01   -0.911698D+00
   0.780000D-02    0.225802D+01   -0.907494D+00
   0.780000D-02    0.224575D+01   -0.902746D+00
   0.780000D-02    0.223348D+01   -0.897456D+00
   0.780000D-02    0.222120D+01   -0.891627D+00
   0.780000D-02    0.220893D+01   -0.885264D+00
   0.780000D-02    0.219666D+01   -0.878369D+00
   0.780000D-02    0.218439D+01   -0.870948D+00
   0.780000D-02    0.217212D+01   -0.863004D+00
   0.780000D-02    0.215984D+01   -0.854542D+00
   0.780000D-02    0.214757D+01   -0.845567D+00
   0.780000D-02    0.213530D+01   -0.836086D+00
   0.780000D-02    0.212303D+01   -0.826102D+00
   0.780000D-02    0.211076D+01   -0.815623D+00
   0.780000D-02    0.209849D+01   -0.804655D+00
   0.780000D-02    0.104311D+01    0.804655D+00
   0.780000D-02    0.103084D+01    0.815623D+00
   0.780000D-02    0.101856D+01    0.826102D+00
   0.780000D-02    0.100629D+01    0.836086D+00
   0.780000D-02    0.994020D+00    0.845567D+00
   0.780000D-02    0.981748D+00    0.854542D+00
   0.780000D-02    0.969476D+00    0.863004D+00
   0.780000D-02    0.957204D+00    0.870948D+00
   0.780000D-02    0.944932D+00    0.878369D+00
   0.780000D-02    0.932660D+00    0.885264D+00
   0.780000D-02    0.920388D+00    0.891627D+00
   0.780000D-02    0.908117D+00    0.897456D+00
   0.780000D-02    0.895845D+00    0.902746D+00
   0.780000D-02    0.883573D+00    0.907494D+00
   0.780000D-02    0.871301D+00    0.911698D+00
   0.780000D-02    0.859029D+00    0.915354D+00
   0.780000D-02    0.846757D+00    0.918461D+00
   0.780000D-02    0.834486D+00    0.921017D+00
   0.780000D-02    0.822214D+00    0.923020D+00
   0.780000D-02    0.809942D+00    0.924469D+00
   0.780000D-02    0.797670D+00    0.925362D+00
   0.780000D-02    0.785398D+00    0.925700D+00
   0.780000D-02    0.773126D+00    0.925481D+00
   0.780000D-02    0.760854D+00    0.924707D+00
   0.780000D-02    0.748583D+00    0.923377D+00
   0.780000D-02    0.736311D+00    0.921492D+00
   0.780000D-02    0.724039D+00    0.919053D+00
   0.780000D-02    0.711767D+00    0.916061D+00
   0.780000D-02    0.699495D+00    0.912519D+00
   0.780000D-02    0.687223D+00    0.908427D+00
   0.780000D-02    0.674952D+00    0.903789D+00
   0.780000D-02    0.662680D+00    0.898607D+00
   0.780000D-02    0.650408D+00    0.892884D+00
   0.780000D-02    0.638136D+00    0.886623D+00
   0.780000D-02    0.625864D+00    0.879828D+00
   0.780000D-02    0.613592D+00    0.872503D+00
   0.780000D-02    0.601320D+00    0.864651D+00
   0.780000D-02    0.589049D+00    0.856279D+00
   0.780000D-02    0.576777D+00    0.847390D+00
   0.780000D-02    0.564505D+00    0.837990D+00
   0.780000D-02    0.552233D+00    0.828084D+00
   0.780000D-02    0.539961D+00    0.817678D+00
   0.780000D-02    0.527689D+00    0.806778D+00
   0.780000D-02    0.261390D+01   -0.811066D+00
   0.780000D-02    0.260163D+01   -0.822020D+00
   0.780000D-02    0.258936D+01   -0.832477D+00
   0.780000D-02    0.257709D+01   -0.842431D+00
   0.780000D-02    0.256482D+01   -0.851877D+00
   0.780000D-02    0.255254D+01   -0.860809D+00
   0.780000D-02    0.254027D+01   -0.869221D+00
   0.780000D-02    0.252800D+01   -0.877110D+00
   0.780000D-02    0.251573D+01   -0.884469D+00
   0.780000D-02    0.250346D+01   -0.891296D+00
   0.780000D-02    0.249118D+01   -0.897585D+00
   0.780000D-02    0.247891D+01   -0.903334D+00
   0.780000D-02    0.246664D+01   -0.908539D+00
   0.780000D-02    0.245437D+01   -0.913197D+00
   0.780000D-02    0.244210D+01   -0.917306D+00
   0.780000D-02    0.242983D+01   -0.920863D+00
   0.780000D-02    0.241755D+01   -0.923866D+00
   0.780000D-02    0.240528D+01   -0.926313D+00
   0.780000D-02    0.239301D+01   -0.928204D+00
   0.780000D-02    0.238074D+01   -0.929536D+00
   0.780000D-02    0.236847D+01   -0.930311D+00
   0.780000D-02    0.235619D+01   -0.930526D+00
   0.780000D-02    0.234392D+01   -0.930182D+00
   0.780000D-02    0.233165D+01   -0.929280D+00
   0.780000D-02    0.231938D+01   -0.927820D+00
   0.780000D-02    0.230711D+01   -0.925803D+00
   0.780000D-02    0.229484D+01   -0.923230D+00
   0.780000D-02    0.228256D+01   -0.920103D+00
   0.780000D-02    0.227029D+01   -0.916424D+00
   0.780000D-02    0.225802D+01   -0.912194D+00
   0.780000D-02    0.224575D+01   -0.907418D+00
   0.780000D-02    0.223348D+01   -0.902097D+00
   0.780000D-02    0.222120D+01   -0.896235D+00
   0.780000D-02    0.220893D+01   -0.889835D+00
   0.780000D-02    0.219666D+01   -0.882902D+00
   0.780000D-02    0.218439D+01   -0.875438D+00
   0.780000D-02    0.217212D+01   -0.867450D+00
   0.780000D-02    0.215984D+01   -0.858942D+00
   0.780000D-02    0.214757D+01   -0.849918D+00
   0.780000D-02    0.213530D+01   -0.840384D+00
   0.780000D-02    0.212303D+01   -0.830347D+00
   0.780000D-02    0.211076D+01   -0.819811D+00
   0.780000D-02    0.209849D+01   -0.808784D+00
   0.780000D-02    0.104311D+01    0.808784D+00
   0.780000D-02    0.103084D+01    0.819811D+00
   0.780000D-02    0.101856D+01    0.830347D+00
   0.780000D-02    0.100629D+01    0.840384D+00
   0.780000D-02    0.994020D+00    0.849918D+00
   0.780000D-02    0.981748D+00    0.858942D+00
   0.780000D-02    0.969476D+00    0.867450D+00
   0.780000D-02    0.957204D+00    0.875438D+00
   0.780000D-02    0.944932D+00    0.882902D+00
   0.780000D-02    0.932660D+00    0.889835D+00
   0.780000D-02    0.920388D+00    0.896235D+00
   0.780000D-02    0.908117D+00    0.902097D+00
   0.780000D-02    0.895845D+00    0.907418D+00
   0.780000D-02    0.883573D+00    0.912194D+00
   0.780000D-02    0.871301D+00    0.916424D+00
   0.780000D-02    0.859029D+00    0.920103D+00
   0.780000D-02    0.846757D+00    0.923230D+00
   0.780000D-02    0.834486D+00    0.925803D+00
   0.780000D-02    0.822214D+00    0.927820D+00
   0.780000D-02    0.809942D+00    0.929280D+00
   0.780000D-02    0.797670D+00    0.930182D+00
   0.780000D-02    0.785398D+00    0.930526D+00
   0.780000D-02    0.773126D+00    0.930311D+00
   0.780000D-02    0.760854D+00    0.929536D+00
   0.780000D-02    0.748583D+00    0.928204D+00
   0.780000D-02    0.736311D+00    0.926313D+00
   0.780000D-02    0.724039D+00    0.923866D+00
   0.780000D-02    0.711767D+00    0.920863D+00
   0.780000D-02    0.699495D+00    0.917306D+00
   0.780000D-02    0.687223D+00    0.913197D+00
   0.780000D-02    0.674952D+00    0.908539D+00
   0.780000D-02    0.662680D+00    0.903334D+00
   0.780000D-02    0.650408D+00    0.897585D+00
   0.780000D-02    0.638136D+00    0.891296D+00
   0.780000D-02    0.625864D+00    0.884469D+00
   0.780000D-02    0.613592D+00    0.877110D+00
   0.780000D-02    0.601320D+00    0.869221D+00
   0.780000D-02    0.589049D+00    0.860809D+00
   0.780000D-02    0.576777D+00    0.851877D+00
   0.780000D-02    0.564505D+00    0.842431D+00
   0.780000D-02    0.552233D+00    0.832477D+00
   0.780000D-02    0.539961D+00    0.822020D+00
   0.780000D-02    0.527689D+00    0.811066D+00
   0.780000D-02    0.262618D+01   -0.803727D+00
   0.780000D-02    0.261390D+01   -0.815226D+00
   0.780000D-02    0.260163D+01   -0.826232D+00
   0.780000D-02    0.258936D+01   -0.836738D+00
   0.780000D-02    0.257709D+01   -0.846740D+00
   0.780000D-02    0.256482D+01   -0.856229D+00
   0.780000D-02    0.255254D+01   -0.865203D+00
   0.780000D-02    0.254027D+01   -0.873654D+00
   0.780000D-02    0.252800D+01   -0.881578D+00
   0.780000D-02    0.251573D+01   -0.888970D+00
   0.780000D-02    0.250346D+01   -0.895827D+00
   0.780000D-02    0.249118D+01   -0.902144D+00
   0.780000D-02    0.247891D+01   -0.907918D+00
   0.780000D-02    0.246664D+01   -0.913145D+00
   0.780000D-02    0.245437D+01   -0.917822D+00
   0.780000D-02    0.244210D+01   -0.921947D+00
   0.780000D-02    0.242983D+01   -0.925518D+00
   0.780000D-02    0.241755D+01   -0.928531D+00
   0.780000D-02    0.240528D+01   -0.930987D+00
   0.780000D-02    0.239301D+01   -0.932883D+00
   0.780000D-02    0.238074D+01   -0.934218D+00
   0.780000D-02    0.236847D+01   -0.934992D+00
   0.780000D-02    0.235619D+01   -0.935204D+00
   0.780000D-02    0.234392D+01   -0.934854D+00
   0.780000D-02    0.233165D+01   -0.933944D+00
   0.780000D-02    0.231938D+01   -0.932472D+00
   0.780000D-02    0.230711D+01   -0.930441D+00
   0.780000D-02    0.229484D+01   -0.927851D+00
   0.780000D-02    0.228256D+01   -0.924704D+00
   0.780000D-02    0.227029D+01   -0.921003D+00
   0.780000D-02    0.225802D+01   -0.916749D+00
   0.780000D-02    0.224575D+01   -0.911945D+00
   0.780000D-02    0.223348D+01   -0.906593D+00
   0.780000D-02    0.222120D+01   -0.900699D+00
   0.780000D-02    0.220893D+01   -0.894263D+00
   0.780000D-02    0.219666D+01   -0.887292D+00
   0.780000D-02    0.218439D+01   -0.879788D+00
   0.780000D-02    0.217212D+01   -0.871757D+00
   0.780000D-02    0.215984D+01   -0.863203D+00
   0.780000D-02    0.214757D+01   -0.854132D+00
   0.780000D-02    0.213530D+01   -0.844548D+00
   0.780000D-02    0.212303D+01   -0.834458D+00
   0.780000D-02    0.211076D+01   -0.823867D+00
   0.780000D-02    0.209849D+01   -0.812782D+00
   0.780000D-02    0.208621D+01   -0.801210D+00
   0.780000D-02    0.105538D+01    0.801210D+00
   0.780000D-02    0.104311D+01    0.812782D+00
   0.780000D-02    0.103084D+01    0.823867D+00
   0.780000D-02    0.101856D+01    0.834458D+00
   0.780000D-02    0.100629D+01    0.844548D+00
   0.780000D-02    0.994020D+00    0.854132D+00
   0.780000D-02    0.981748D+00    0.863203D+00
   0.780000D-02    0.969476D+00    0.871757D+00
   0.780000D-02    0.957204D+00    0.879788D+00
   0.780000D-02    0.944932D+00    0.887292D+00
   0.780000D-02    0.932660D+00    0.894263D+00
   0.780000D-02    0.920388D+00    0.900699D+00
   0.780000D-02    0.908117D+00    0.906593D+00
   0.780000D-02    0.895845D+00    0.911945D+00
   0.780000D-02    0.883573D+00    0.916749D+00
   0.780000D-02    0.871301D+00    0.921003D+00
   0.780000D-02    0.859029D+00    0.924704D+00
   0.780000D-02    0.846757D+00    0.927851D+00
   0.780000D-02    0.834486D+00    0.930441D+00
   0.780000D-02    0.822214D+00    0.932472D+00
   0.780000D-02    0.809942D+00    0.933944D+00
   0.780000D-02    0.797670D+00    0.934854D+00
   0.780000D-02    0.785398D+00    0.935204D+00
   0.780000D-02    0.773126D+00    0.934992D+00
   0.780000D-02    0.760854D+00    0.934218D+00
   0.780000D-02    0.748583D+00    0.932883D+00
   0.780000D-02    0.736311D+00    0.930987D+00
   0.780000D-02    0.724039D+00    0.928531D+00
   0.780000D-02    0.711767D+00    0.925518D+00
   0.780000D-02    0.699495D+00    0.921947D+00
   0.780000D-02    0.687223D+00    0.917822D+00
   0.780000D-02    0.674952D+00    0.913145D+00
   0.780000D-02    0.662680D+00    0.907918D+00
   0.780000D-02    0.650408D+00    0.902144D+00
   0.780000D-02    0.638136D+00    0.895827D+00
   0.780000D-02    0.625864D+00    0.888970D+00
   0.780000D-02    0.613592D+00    0.881578D+00
   0.780000D-02    0.601320D+00    0.873654D+00
   0.780000D-02    0.589049D+00    0.865203D+00
   0.780000D-02    0.576777D+00    0.856229D+00
   0.780000D-02    0.564505D+00    0.846740D+00
   0.780000D-02    0.552233D+00    0.836738D+00
   0.780000D-02    0.539961D+00    0.826232D+00
   0.780000D-02    0.527689D+00    0.815226D+00
   0.780000D-02    0.515418D+00    0.803727D+00
   0.780000D-02    0.262618D+01   -0.807705D+00
   0.780000D-02    0.261390D+01   -0.819257D+00
   0.780000D-02    0.260163D+01   -0.830313D+00
   0.780000D-02    0.258936D+01   -0.840868D+00
   0.780000D-02    0.257709D+01   -0.850914D+00
   0.780000D-02    0.256482D+01   -0.860446D+00
   0.780000D-02    0.255254D+01   -0.869459D+00
   0.780000D-02    0.254027D+01   -0.877948D+00
   0.780000D-02    0.252800D+01   -0.885906D+00
   0.780000D-02    0.251573D+01   -0.893331D+00
   0.780000D-02    0.250346D+01   -0.900217D+00
   0.780000D-02    0.249118D+01   -0.906560D+00
   0.780000D-02    0.247891D+01   -0.912358D+00
   0.780000D-02    0.246664D+01   -0.917606D+00
   0.780000D-02    0.245437D+01   -0.922301D+00
   0.780000D-02    0.244210D+01   -0.926442D+00
   0.780000D-02    0.242983D+01   -0.930026D+00
   0.780000D-02    0.241755D+01   -0.933050D+00
   0.780000D-02    0.240528D+01   -0.935513D+00
   0.780000D-02    0.239301D+01   -0.937413D+00
   0.780000D-02    0.238074D+01   -0.938750D+00
   0.780000D-02    0.236847D+01   -0.939524D+00
   0.780000D-02    0.235619D+01   -0.939733D+00
   0.780000D-02    0.234392D+01   -0.939377D+00
   0.780000D-02    0.233165D+01   -0.938458D+00
   0.780000D-02    0.231938D+01   -0.936975D+00
   0.780000D-02    0.230711D+01   -0.934930D+00
   0.780000D-02    0.229484D+01   -0.932323D+00
   0.780000D-02    0.228256D+01   -0.929158D+00
   0.780000D-02    0.227029D+01   -0.925434D+00
   0.780000D-02    0.225802D+01   -0.921156D+00
   0.780000D-02    0.224575D+01   -0.916325D+00
   0.780000D-02    0.223348D+01   -0.910945D+00
   0.780000D-02    0.222120D+01   -0.905018D+00
   0.780000D-02    0.220893D+01   -0.898548D+00
   0.780000D-02    0.219666D+01   -0.891540D+00
