    0.1572000     3.1293208    -0.0226563
    0.1572000     3.1170490    -0.0452773
    0.1572000     3.1047771    -0.0678502
    0.1572000     3.0925053    -0.0903711
    0.1572000     3.0802334    -0.1128373
    0.1572000     3.0679616    -0.1352459
    0.1572000     3.0556897    -0.1575927
    0.1572000     3.0434179    -0.1798728
    0.1572000     3.0311460    -0.2020803
    0.1572000     3.0188742    -0.2242081
    0.1572000     3.0066023    -0.2462483
    0.1572000     2.9943305    -0.2681922
    0.1572000     2.9820587    -0.2900305
    0.1572000     2.9697868    -0.3117533
    0.1572000     2.9575150    -0.3333503
    0.1572000     2.9452431    -0.3548113
    0.1572000     2.9329713    -0.3761258
    0.1572000     2.9206994    -0.3972834
    0.1572000     2.9084276    -0.4182741
    0.1572000     2.8961557    -0.4390880
    0.1572000     2.8838839    -0.4597155
    0.1572000     2.8716120    -0.4801472
    0.1572000     2.8593402    -0.5003739
    0.1572000     2.8470683    -0.5203863
    0.1572000     2.8347965    -0.5401748
    0.1572000     2.8225246    -0.5597299
    0.1572000     2.8102528    -0.5790396
    0.1572000     2.7979810    -0.5981046
    0.1572000     2.7857091    -0.6168307
    0.1572000     2.7734373    -0.6356755
    0.1572000     2.7611654    -0.6524514
    0.1572000     2.7488936    -0.6749019
    0.1572000     2.7366217    -0.6819566
    0.1572000     2.7243499    -0.7190855
    0.1572000     2.7120780    -0.7064782
    0.1572000     2.6998062    -0.7112830
    0.1572000     2.6875343    -0.7124727
    0.1572000     2.6752625    -0.6908085
    0.1572000     2.6629906    -0.6869941
    0.1572000     2.6507188    -0.7056929
    0.1572000     2.6384470    -0.7451131
    0.1572000     2.6261751    -0.7749981
    0.1572000     2.6139033    -0.7688646
    0.1572000     2.6016314    -0.7438547
    0.1572000     2.5893596    -0.7241942
    0.1572000     2.5770877    -0.7073477
    0.1572000     2.5648159    -0.6800788
    0.1572000     2.5525440    -0.6415024
    0.1572000     2.5402722    -0.6025839
    0.1572000     2.5280003    -0.5739741
    0.1572000     2.5157285    -0.5593148
    0.1572000     2.5034566    -0.5564535
